,seed,name_data,objective,prior_type,model,sigma_prior,pmin,learning_rate,momentum,learning_rate_prior,momentum_prior,delta,layers,delta_test,mc_samples,kl_penalty,train_epochs,verbose,device,prior_epochs,dropout_prob,perc_train,verbose_test,perc_prior,batch_size,Objective,Dataset,Sigma,LR,LR_prior,dropout,Obj_train,Risk_CE,Risk_01,KL,Train xe loss,Train 01 loss,Empirical xe risk,Empirical 01 risk,Stch loss,Stch 01 error,Post mean loss,Post mean 01 error,Ens loss,Ens 01 error,01 error prior net
161,6,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3366366326808929,0.2437458973515908,0.3518945789692111,0.1749460774739583,"tensor(0.0238, device='cuda:0')",0.0833046499999997,0.0315005680197184,0.0966147836500428,0.0236991196870803,0.0834,0.0094949966296553,0.04,0.0004917727783322,0.0437999999999999,0.9137
162,7,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.181106761097908,0.1950673212975394,0.3986418930312699,0.06475830078125,"tensor(0.0567, device='cuda:0')",0.2095003199999996,0.0680073049364791,0.2286382984335527,0.0567074939608573,0.2035,0.0293135941028594,0.0987,0.0014447114663198,0.0908999999999999,0.8792
163,7,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2384829968214035,0.2029603566463672,0.481829773953018,0.0436967041015625,"tensor(0.0807, device='cuda:0')",0.3138278799999995,0.0938441076681894,0.3354408987759941,0.0811983719468116,0.3114,0.0427734367549419,0.1359,0.0020302250050008,0.1253999999999999,0.8792
164,7,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1652571856975555,0.196475402539362,0.3732491242993939,0.0784979085286458,"tensor(0.0478, device='cuda:0')",0.1729731933333332,0.0582403094224471,0.1908407253729386,0.0478062592446804,0.1674999999999999,0.0247913654893636,0.0856,0.0012120002647861,0.0808999999999999,0.8792
165,7,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3236907422542572,0.2286387051447355,0.3483907159603271,0.1483058756510416,"tensor(0.0277, device='cuda:0')",0.097286873333333,0.0359376707805478,0.1114976559377756,0.0273183248937129,0.0933,0.013919273391366,0.0512,0.0006961284670978,0.0503,0.8792
166,7,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4914421737194061,0.2058875696976428,0.3638520086118745,0.0973498616536458,"tensor(0.0414, device='cuda:0')",0.1473501266666663,0.0512524802036825,0.1641611956585428,0.0411181449890136,0.1432,0.0222334489226341,0.0773,0.0010110026923939,0.0739999999999999,0.8792
167,7,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3368141055107116,0.2448326430791124,0.3524094266568273,0.1769275065104166,"tensor(0.0235, device='cuda:0')",0.0825000500000001,0.0311837129467212,0.0957553664873459,0.0232498180121183,0.0787999999999999,0.0111755086109042,0.0437999999999999,0.0006079300073906,0.043,0.8792
168,8,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1826527416706085,0.1969700155120675,0.40051885344669,0.0663034993489583,"tensor(0.0567, device='cuda:0')",0.2092513633333331,0.0680080300438648,0.2283802866685516,0.0555902086198329,0.2033,0.0267226062715053,0.0989999999999999,0.0013287982437759,0.0940999999999999,0.9053
169,8,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.241373211145401,0.205244371987086,0.4830185765742379,0.0442549438476562,"tensor(0.0817, device='cuda:0')",0.3140502766666667,0.0949374579035452,0.3356719905455921,0.081659696996212,0.3096,0.0403141602873802,0.1468,0.0020376325119286,0.1311,0.9053
170,8,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1668382585048675,0.1985247267673682,0.3752465722826607,0.0807212158203125,"tensor(0.0475, device='cuda:0')",0.172299936666667,0.0579381364637225,0.1901409675783031,0.0462161786854267,0.1654,0.0217909924685955,0.0852,0.0010754190152511,0.0828999999999999,0.9053
171,8,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3245505094528198,0.2295879723086001,0.3496313961524326,0.14946806640625,"tensor(0.0277, device='cuda:0')",0.0973759433333334,0.0358783976958179,0.1115904886272228,0.027548711746931,0.0944,0.0131355822086334,0.0494,0.00059742416488,0.0501,0.9053
172,8,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.5113964676856995,0.2118699810592986,0.3779228823222909,0.0997373046875,"tensor(0.0433, device='cuda:0')",0.1561689866666671,0.0533476794321949,0.1733598417927528,0.0419191159307956,0.1503999999999999,0.0202006064355373,0.0798999999999999,0.0009827393805608,0.0807,0.9053
173,8,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3372441530227661,0.2451897164922536,0.3529538211797293,0.177474755859375,"tensor(0.0235, device='cuda:0')",0.0825347566666665,0.0311249723758159,0.0957930715915882,0.0237699709832668,0.0787999999999999,0.0114427218213677,0.0423999999999999,0.0005194468540139,0.0433999999999999,0.9053
174,9,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1828186064958572,0.1970272320473446,0.402963956016066,0.0648947794596354,"tensor(0.0578, device='cuda:0')",0.2130338366666673,0.069215917582192,0.2322814011944479,0.0582794584333896,0.2098,0.0263885110616683,0.0968,0.0014136061072349,0.0938,0.8929
175,9,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2407520413398742,0.2047174236721255,0.4813965192926598,0.0441870564778645,"tensor(0.0814, device='cuda:0')",0.3126343600000009,0.0946166243501241,0.3342272861954374,0.0821159109473228,0.3072,0.0390549078583717,0.1322999999999999,0.0019698014948517,0.1241999999999999,0.8929
176,9,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1669506728649139,0.1982336263894628,0.3770408904188965,0.07885458984375,"tensor(0.0486, device='cuda:0')",0.1756858433333334,0.0591020960205375,0.1936551397799438,0.049076996743679,0.1725999999999999,0.0217049680650234,0.0835,0.001196505385451,0.0837999999999999,0.8929
177,9,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3264161646366119,0.231643331239073,0.3530171593638267,0.1508204427083333,"tensor(0.0280, device='cuda:0')",0.0987983899999998,0.0363113132639856,0.1131005445318086,0.0278291031718254,0.0968,0.0128899905830621,0.0466999999999999,0.0006800721748732,0.0496999999999999,0.8929
178,9,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.5002637505531311,0.2088907133778502,0.3693491642931384,0.0988401529947916,"tensor(0.0422, device='cuda:0')",0.1502802000000003,0.0521144913971334,0.1672182600524045,0.0422101020812988,0.1467,0.0215149242430925,0.0768999999999999,0.0010589329758659,0.0780999999999999,0.8929
179,9,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.340054452419281,0.2459334271738323,0.3544006643548614,0.1770295084635416,"tensor(0.0240, device='cuda:0')",0.0837250766666665,0.031690807392139,0.0970640589656671,0.0242005083709955,0.0834,0.0108183342963457,0.0406999999999999,0.0005985081079415,0.0435999999999999,0.8929
